action,risk,ats_type,ats_identifier,name,clean_name,board_url,jobs_count,sample_title_1,has_real_domain,domain_to_use,existing_db_name,existing_db_domain
insert,low,greenhouse,septerna,"Septerna","Septerna",https://boards.greenhouse.io/septerna,6,"Director, Analytical Development",no,septerna.greenhouse.ats-placeholder,,
insert,low,ashby,bold,"The Bold Italic","The Bold Italic",https://jobs.ashbyhq.com/bold,1,"Head of Sales & Data Partnerships",no,bold.ashby.ats-placeholder,,
insert,low,greenhouse,presencelearning,"PresenceLearning","PresenceLearning",https://boards.greenhouse.io/presencelearning,4,"Account Executive - Strategic Network Accounts  ",no,presencelearning.greenhouse.ats-placeholder,,
insert,low,greenhouse,kite,"Kite","Kite",https://boards.greenhouse.io/kite,1,"Engineering Manager",no,kite.greenhouse.ats-placeholder,,
insert,low,smartrecruiters,skillate,"Skillate","Skillate",https://careers.smartrecruiters.com/skillate,10,"Customer Success",no,skillate.smartrecruiters.ats-placeholder,,
insert,low,greenhouse,make,"Make School","Make School",https://boards.greenhouse.io/make,9,"Account Executive Greenfield",no,make.greenhouse.ats-placeholder,,
insert,med,lever,scality,"Scality","Scality",https://jobs.lever.co/scality,6,"Channel Manager East",no,scality.lever.ats-placeholder,,
insert,low,smartrecruiters,tomsawyersoftware,"Tom Sawyer Software","Tom Sawyer Software",https://careers.smartrecruiters.com/tomsawyersoftware,1,"Product Marketing Manager",no,tomsawyersoftware.smartrecruiters.ats-placeholder,,
insert,low,greenhouse,cuyana,"Cuyana","Cuyana",https://boards.greenhouse.io/cuyana,5,"Assistant Store Manager",no,cuyana.greenhouse.ats-placeholder,,
insert,low,greenhouse,retailnext,"RetailNext","RetailNext",https://boards.greenhouse.io/retailnext,5,"Customer Success Manager (French Speaking)",no,retailnext.greenhouse.ats-placeholder,,
insert,low,greenhouse,shield,"SHIELD","SHIELD",https://boards.greenhouse.io/shield,1,"Copy of Avenger",no,shield.greenhouse.ats-placeholder,,
insert,low,greenhouse,baidu,"Baidu","Baidu",https://boards.greenhouse.io/baidu,26,"Account Manager",no,baidu.greenhouse.ats-placeholder,,
insert,low,greenhouse,pulsebiosciences,"Pulse Biosciences, Inc.","Pulse Biosciences, Inc.",https://boards.greenhouse.io/pulsebiosciences,6,"Medical Writer",no,pulsebiosciences.greenhouse.ats-placeholder,,
insert,low,ashby,slate,"Slate Technologies","Slate Technologies",https://jobs.ashbyhq.com/slate,6,"Senior Software Engineer - Video Platform",no,slate.ashby.ats-placeholder,,
skip-ats,low,ashby,crusoe,"Crusoe Energy Systems","Crusoe Energy Systems",https://jobs.ashbyhq.com/crusoe,319,"Staff Product Security Engineer",no,crusoe.ashby.ats-placeholder,,
insert,med,ashby,collective,"Collective","Collective",https://jobs.ashbyhq.com/collective,12,"Account Executive",no,collective.ashby.ats-placeholder,,
insert,low,greenhouse,lyellimmunopharma,"Lyell Immunopharma","Lyell Immunopharma",https://boards.greenhouse.io/lyellimmunopharma,10,"Associate Director, Biostatistics",no,lyellimmunopharma.greenhouse.ats-placeholder,,
insert,low,smartrecruiters,wunderdogs,"Wunderdogs","Wunderdogs",https://careers.smartrecruiters.com/wunderdogs,1,"Junior Account Manager",no,wunderdogs.smartrecruiters.ats-placeholder,,
insert,low,ashby,stellar,"Stellar Labs, Inc","Stellar Labs, Inc",https://jobs.ashbyhq.com/stellar,30,"Senior Director, Account Management",no,stellar.ashby.ats-placeholder,,
insert,low,greenhouse,asg,"ASG","ASG",https://boards.greenhouse.io/asg,10,"Actabl Customer Success Manager",no,asg.greenhouse.ats-placeholder,,
insert,med,ashby,sequoia,"Sequoia","Sequoia",https://jobs.ashbyhq.com/sequoia,14,"LOA Coordinator",no,sequoia.ashby.ats-placeholder,,
insert,low,ashby,spruce,"SPRUCE HEALTH","SPRUCE HEALTH",https://jobs.ashbyhq.com/spruce,3,"Customer Success Manager",no,spruce.ashby.ats-placeholder,,
insert,low,smartrecruiters,gapinc,"Gap (gapinc.com).","Gap .",https://careers.smartrecruiters.com/gapinc,11,"Sr Manager - Resource Planning",no,gapinc.smartrecruiters.ats-placeholder,,
insert,low,greenhouse,radiantsecurity,"Radiant Security","Radiant Security",https://boards.greenhouse.io/radiantsecurity,10,"Account Executive",no,radiantsecurity.greenhouse.ats-placeholder,,
insert,low,ashby,griffin,"Griffin Gaming Partners","Griffin Gaming Partners",https://jobs.ashbyhq.com/griffin,5,"Company Secretary",no,griffin.ashby.ats-placeholder,,
insert,med,ashby,barti,"Barti","Barti",https://jobs.ashbyhq.com/barti,5,"Implementation Manager",no,barti.ashby.ats-placeholder,,
insert,low,greenhouse,arine,"Arine","Arine",https://boards.greenhouse.io/arine,16,"AI Engineering Summer Intern",no,arine.greenhouse.ats-placeholder,,
insert,low,greenhouse,axle,"Axle Surgeons of California, Inc.","Axle Surgeons of California, Inc.",https://boards.greenhouse.io/axle,25,"AI Engineer II",no,axle.greenhouse.ats-placeholder,,
insert,low,greenhouse,fulfil,"Fulfil","Fulfil",https://boards.greenhouse.io/fulfil,15,"Machine Safety and Compliance Engineer",no,fulfil.greenhouse.ats-placeholder,,
insert,med,ashby,ontra,"Ontra","Ontra",https://jobs.ashbyhq.com/ontra,13,"Senior Sales Engineer (UK)",no,ontra.ashby.ats-placeholder,,
insert,med,lever,autoroboto,"AutoRoboto","AutoRoboto",https://jobs.lever.co/autoroboto,12,"Data Analysts",no,autoroboto.lever.ats-placeholder,,
insert,med,ashby,luminai,"Luminai","Luminai",https://jobs.ashbyhq.com/luminai,11,"Senior Software Engineer, Product",no,luminai.ashby.ats-placeholder,,
insert,med,ashby,quora,"Quora","Quora",https://jobs.ashbyhq.com/quora,5,"Staff Machine Learning Engineer - Recommendations, Quora (Remote)",no,quora.ashby.ats-placeholder,,
insert,med,ashby,conception,"Conception","Conception",https://jobs.ashbyhq.com/conception,4,"General Application",no,conception.ashby.ats-placeholder,,
insert,high,ashby,tenor,"Tenor","Tenor",https://jobs.ashbyhq.com/tenor,2,"Sales Development Rep (AI Startup)",no,tenor.ashby.ats-placeholder,,
insert,med,lever,payactiv,"Payactiv","Payactiv",https://jobs.lever.co/payactiv,5,"Database Developer",no,payactiv.lever.ats-placeholder,,
insert,low,greenhouse,cartahealthcare,"Carta Healthcare","Carta Healthcare",https://boards.greenhouse.io/cartahealthcare,18,"AFIB Data Abstractor : Part-Time",no,cartahealthcare.greenhouse.ats-placeholder,,
insert,high,ashby,silktide,"Silktide","Silktide",https://jobs.ashbyhq.com/silktide,1,"Account Executive (US) ",no,silktide.ashby.ats-placeholder,,
insert,med,lever,anomali,"Anomali","Anomali",https://jobs.lever.co/anomali,8,"Regional Channel Manager - KSA (Remote -KSA)",no,anomali.lever.ats-placeholder,,
insert,med,ashby,flutterflow,"FlutterFlow","FlutterFlow",https://jobs.ashbyhq.com/flutterflow,4,"General Application - Future Openings",no,flutterflow.ashby.ats-placeholder,,
insert,low,ashby,stork,"Stork Club","Stork Club",https://jobs.ashbyhq.com/stork,1,"Business Development Manager",no,stork.ashby.ats-placeholder,,
insert,low,greenhouse,ixllearning,"IXL Learning","IXL Learning",https://boards.greenhouse.io/ixllearning,126,"Account Executive, Rosetta Stone Latin America",no,ixllearning.greenhouse.ats-placeholder,,
insert,high,ashby,aptible,"Aptible","Aptible",https://jobs.ashbyhq.com/aptible,2,"Software Engineer II / Senior Software Engineer (Fullstack)",no,aptible.ashby.ats-placeholder,,
insert,low,greenhouse,31stunion,"31st Union","31st Union",https://boards.greenhouse.io/31stunion,3,"Lead UI Engineer ",no,31stunion.greenhouse.ats-placeholder,,
insert,low,greenhouse,doma,"Doma","Doma",https://boards.greenhouse.io/doma,5,"Operations Escrow Officer",no,doma.greenhouse.ats-placeholder,,
insert,low,greenhouse,honeycomb,"Honeycomb.io","Honeycomb.io",https://boards.greenhouse.io/honeycomb,16,"Enterprise Account Executive - Benelux",no,honeycomb.greenhouse.ats-placeholder,,
insert,low,ashby,obvious,"Obvious Ventures","Obvious Ventures",https://jobs.ashbyhq.com/obvious,6,"Field Marketing, Fellowship Program",no,obvious.ashby.ats-placeholder,,
insert,low,ashby,focus,"Focus Telecom Polska","Focus Telecom Polska",https://jobs.ashbyhq.com/focus,3,"Join Our Talent Network – Future Opportunities: Design",no,focus.ashby.ats-placeholder,,
insert,med,lever,reply,"Reply.io","Reply.io",https://jobs.lever.co/reply,60,"Account Executive",no,reply.lever.ats-placeholder,,
skip-ats,low,greenhouse,headway,"Headway Technologies","Headway Technologies",https://boards.greenhouse.io/headway,74,"Account Executive",no,headway.greenhouse.ats-placeholder,,
insert,low,greenhouse,mazetherapeutics,"Maze Therapeutics","Maze Therapeutics",https://boards.greenhouse.io/mazetherapeutics,8,"Associate Director, Regulatory Affairs ",no,mazetherapeutics.greenhouse.ats-placeholder,,
insert,med,ashby,creatoriq,"CreatorIQ","CreatorIQ",https://jobs.ashbyhq.com/creatoriq,41,"Senior MLOps Engineer",no,creatoriq.ashby.ats-placeholder,,
insert,low,greenhouse,smithrx,"SmithRx","SmithRx",https://boards.greenhouse.io/smithrx,47,"Account Manager",no,smithrx.greenhouse.ats-placeholder,,
insert,low,smartrecruiters,fenix,"Fenix International","Fenix International",https://careers.smartrecruiters.com/fenix,26,"Mining Engineer",no,fenix.smartrecruiters.ats-placeholder,,
insert,low,greenhouse,knightedgaming,"Knighted Gaming","Knighted Gaming",https://boards.greenhouse.io/knightedgaming,15,"Gaming Associate",no,knightedgaming.greenhouse.ats-placeholder,,
insert,low,greenhouse,levelaccess,"Level Access","Level Access",https://boards.greenhouse.io/levelaccess,20,"Accessibility Consultant",no,levelaccess.greenhouse.ats-placeholder,,
insert,low,lever,zeiss,"ZEISS Group","ZEISS Group",https://jobs.lever.co/zeiss,3,"323232",no,zeiss.lever.ats-placeholder,,
insert,low,greenhouse,siteline,"Siteline","Siteline",https://boards.greenhouse.io/siteline,2,"Sales Development Representative (Entry-Level)",no,siteline.greenhouse.ats-placeholder,,
insert,low,smartrecruiters,quantazone,"Quantazone","Quantazone",https://careers.smartrecruiters.com/quantazone,5,"Sales Development Representaive",no,quantazone.smartrecruiters.ats-placeholder,,
insert,med,ashby,phonic,"Phonic","Phonic",https://jobs.ashbyhq.com/phonic,4,"Backend Engineer",no,phonic.ashby.ats-placeholder,,
insert,low,greenhouse,liberate,"Liberate Innovations","Liberate Innovations",https://boards.greenhouse.io/liberate,44,"Agent Product Manager",no,liberate.greenhouse.ats-placeholder,,
insert,low,greenhouse,summittherapeutics,"Summit Therapeutics, Inc.","Summit Therapeutics, Inc.",https://boards.greenhouse.io/summittherapeutics,30,"Accounting Manager, R&D (Non-Clinical)",no,summittherapeutics.greenhouse.ats-placeholder,,
insert,low,greenhouse,alpineinvestors,"Alpine Investors","Alpine Investors",https://boards.greenhouse.io/alpineinvestors,1,"Elevation | Sourcing Associate",no,alpineinvestors.greenhouse.ats-placeholder,,
insert,med,lever,houzz,"Houzz","Houzz",https://jobs.lever.co/houzz,10,"Brand Media Operations Coordinator",no,houzz.lever.ats-placeholder,,
insert,low,greenhouse,armorcode,"ArmorCode Inc.","ArmorCode Inc.",https://boards.greenhouse.io/armorcode,2,"Senior Engineer - Backend (Java, Springboot - Only)",no,armorcode.greenhouse.ats-placeholder,,
insert,low,greenhouse,magicleap,"Magic Leap","Magic Leap",https://boards.greenhouse.io/magicleap,10,"Senior Equipment Engineering Technician - Dry Etch",no,magicleap.greenhouse.ats-placeholder,,
insert,low,greenhouse,protagonist,"Protagonist","Protagonist",https://boards.greenhouse.io/protagonist,7,"Computational Social Science Intern (Summer 2026)",no,protagonist.greenhouse.ats-placeholder,,
insert,low,ashby,neon-health,"Neon Health","Neon Health",https://jobs.ashbyhq.com/neon-health,11,"Senior Backend Engineer",no,neon-health.ashby.ats-placeholder,,
insert,low,greenhouse,uplift,"Uplift Inc.","Uplift Inc.",https://boards.greenhouse.io/uplift,5,"Psychiatric Nurse Practitioner (PMHNP) - Remote",no,uplift.greenhouse.ats-placeholder,,
insert,low,greenhouse,elo,"Elo Health","Elo Health",https://boards.greenhouse.io/elo,1,"[Escreva aqui o nome da vaga]",no,elo.greenhouse.ats-placeholder,,
insert,low,greenhouse,corcepttherapeutics,"Corcept Therapeutics","Corcept Therapeutics",https://boards.greenhouse.io/corcepttherapeutics,46,"Associate Clinical Sales Specialist (CS) - Minneapolis/Des Moines, IA",no,corcepttherapeutics.greenhouse.ats-placeholder,,
insert,high,ashby,constructor,"Constructor","Constructor",https://jobs.ashbyhq.com/constructor,2,"Senior Product Marketing Director",no,constructor.ashby.ats-placeholder,,
insert,med,ashby,illumio,"Illumio","Illumio",https://jobs.ashbyhq.com/illumio,85,"Staff Engineer",no,illumio.ashby.ats-placeholder,,
insert,high,lever,shiru,"Shiru","Shiru",https://jobs.lever.co/shiru,1,"Don't see a position that fits? Tell us more.",no,shiru.lever.ats-placeholder,,
insert,low,greenhouse,prodigal,"Prodigal","Prodigal",https://boards.greenhouse.io/prodigal,15,"Agent Engineer",no,prodigal.greenhouse.ats-placeholder,,
insert,low,greenhouse,akko,"AKKO","AKKO",https://boards.greenhouse.io/akko,8,"Channel Partnership Development Manager",no,akko.greenhouse.ats-placeholder,,
insert,med,ashby,zania,"Zania","Zania",https://jobs.ashbyhq.com/zania,9,"Applied AI Engineer",no,zania.ashby.ats-placeholder,,
insert,low,greenhouse,stitchfix,"Stitch Fix","Stitch Fix",https://boards.greenhouse.io/stitchfix,20,"Accounts Payable Manager",no,stitchfix.greenhouse.ats-placeholder,,
insert,low,greenhouse,suki,"Suki","Suki",https://boards.greenhouse.io/suki,16,"Commercial Counsel",no,suki.greenhouse.ats-placeholder,,
insert,low,ashby,artemis,"Artemis Networks LLC","Artemis Networks LLC",https://jobs.ashbyhq.com/artemis,12,"Senior Account Executive (Enterprise)",no,artemis.ashby.ats-placeholder,,
insert,low,ashby,butter,"Butter Payments","Butter Payments",https://jobs.ashbyhq.com/butter,2,"Go-To-Market Lead",no,butter.ashby.ats-placeholder,,
insert,med,ashby,parspec,"Parspec","Parspec",https://jobs.ashbyhq.com/parspec,12,"AI Ops Engineer",no,parspec.ashby.ats-placeholder,,
insert,low,smartrecruiters,rockhealth,"Rock Health","Rock Health",https://careers.smartrecruiters.com/rockhealth,1,"Office Assistant",no,rockhealth.smartrecruiters.ats-placeholder,,
update-by-name,med,lever,cred,"cred.","cred.",https://jobs.lever.co/cred,8,"analyst",no,cred.ai,"CRED",cred.ai
insert,low,greenhouse,muonspace,"Muon Space","Muon Space",https://boards.greenhouse.io/muonspace,41,"Business Development Analyst",no,muonspace.greenhouse.ats-placeholder,,
insert,low,greenhouse,maplighttherapeutics,"Maplight Therapeutics","Maplight Therapeutics",https://boards.greenhouse.io/maplighttherapeutics,16,"Associate Director, Commercial Strategy and Insights",no,maplighttherapeutics.greenhouse.ats-placeholder,,
insert,low,greenhouse,medrio,"Medrio","Medrio",https://boards.greenhouse.io/medrio,7,"Automation Engineer (Mid level SDET)",no,medrio.greenhouse.ats-placeholder,,
insert,med,lever,aizon,"Aizon","Aizon",https://jobs.lever.co/aizon,4,"Advanced QA Automation Engineer",no,aizon.lever.ats-placeholder,,
insert,low,greenhouse,eatjust,"Eat Just, Inc.","Eat Just, Inc.",https://boards.greenhouse.io/eatjust,4,"Commercial Lead, UK & International Expansion",no,eatjust.greenhouse.ats-placeholder,,
insert,med,lever,boxbot,"Boxbot","Boxbot",https://jobs.lever.co/boxbot,6,"Senior Controls Engineer",no,boxbot.lever.ats-placeholder,,
insert,low,greenhouse,kernelize,"Kernelize","Kernelize",https://boards.greenhouse.io/kernelize,2,"Compiler Engineer - Kernelize",no,kernelize.greenhouse.ats-placeholder,,
insert,low,ashby,garage,"B GARAGE","B GARAGE",https://jobs.ashbyhq.com/garage,8,"Founding Designer",no,garage.ashby.ats-placeholder,,
insert,low,smartrecruiters,athos,"Athos","Athos",https://careers.smartrecruiters.com/athos,1,"Lead Platform Engineer",no,athos.smartrecruiters.ats-placeholder,,
insert,med,ashby,apella,"Apella","Apella",https://jobs.ashbyhq.com/apella,5,"Senior Software Engineer, Mobile",no,apella.ashby.ats-placeholder,,
insert,low,ashby,claritypediatrics,"Clarity Pediatrics","Clarity Pediatrics",https://jobs.ashbyhq.com/claritypediatrics,13,"Pediatrician - CA License",no,claritypediatrics.ashby.ats-placeholder,,
insert,low,greenhouse,saltsecurity,"Salt Security","Salt Security",https://boards.greenhouse.io/saltsecurity,13,"Bookkeeper- Part Time (US Inc.)",no,saltsecurity.greenhouse.ats-placeholder,,
skip-ats,low,greenhouse,engine,"Engine","Engine",https://boards.greenhouse.io/engine,60,"Account Executive (Chicago)",no,engine.greenhouse.ats-placeholder,,
insert,high,lever,peerspace,"Peerspace","Peerspace",https://jobs.lever.co/peerspace,3,"Associate Investigator, Trust and Safety",no,peerspace.lever.ats-placeholder,,
insert,low,smartrecruiters,devtech,"Devtech Limited","Devtech Limited",https://careers.smartrecruiters.com/devtech,1,"Department manager",no,devtech.smartrecruiters.ats-placeholder,,
insert,low,lever,ambirobotics,"Ambi Robotics","Ambi Robotics",https://jobs.lever.co/ambirobotics,5,"Robotics QA Intern",no,ambirobotics.lever.ats-placeholder,,
insert,low,greenhouse,zencoder,"Zencoder","Zencoder",https://boards.greenhouse.io/zencoder,4,"Lead/Staff Platform Engineer",no,zencoder.greenhouse.ats-placeholder,,
insert,low,greenhouse,appomni,"AppOmni","AppOmni",https://boards.greenhouse.io/appomni,4,"Principal Data Scientist - Risk Intelligence & AI",no,appomni.greenhouse.ats-placeholder,,
insert,med,lever,venteur,"Venteur","Venteur",https://jobs.lever.co/venteur,4,"Account Manager",no,venteur.lever.ats-placeholder,,
skip-ats,low,ashby,lambda,"Lambda School","Lambda School",https://jobs.ashbyhq.com/lambda,33,"Data Center Technical Program Manager",no,lambda.ashby.ats-placeholder,,
insert,low,ashby,corvus-robotics,"Corvus Robotics","Corvus Robotics",https://jobs.ashbyhq.com/corvus-robotics,6,"Recruiter",no,corvus-robotics.ashby.ats-placeholder,,
insert,low,greenhouse,wheelhouse,"Wheelhouse","Wheelhouse",https://boards.greenhouse.io/wheelhouse,7,"Account Executive (US)",no,wheelhouse.greenhouse.ats-placeholder,,
insert,med,ashby,dexmate,"Dexmate","Dexmate",https://jobs.ashbyhq.com/dexmate,24,"Research Intern, PhD (AI, Robotics)",no,dexmate.ashby.ats-placeholder,,
